design,method,annual_sharpe,correlation,seed,fdp,end_to_end_power,conditional_power,proposal_recall,discoveries,true_discoveries,false_discoveries,delay
anchored75-fixed-daily,Persistent weighted e-BH,1.25,0.0,20261228,0.0,0.3125,0.3333333333333333,0.9375,5,5,0,864.2
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.25,0.0,20261228,0.0,0.25,0.26666666666666666,0.9375,4,4,0,860.0
anchored75-fixed-daily,Persistent weighted e-BH,1.25,0.0,20261229,0.0,0.125,0.125,1.0,2,2,0,558.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.25,0.0,20261229,0.0,0.125,0.125,1.0,2,2,0,624.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314659,0.0,0.6875,0.6875,1.0,11,11,0,734.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314659,0.0,0.375,0.375,1.0,6,6,0,780.1666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314660,0.0,0.625,0.625,1.0,10,10,0,801.9
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314660,0.0,0.5,0.5,1.0,8,8,0,933.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314661,0.0,0.625,0.625,1.0,10,10,0,832.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314661,0.0,0.375,0.375,1.0,6,6,0,885.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314662,0.0,0.1875,0.1875,1.0,3,3,0,648.3333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314662,0.0,0.125,0.125,1.0,2,2,0,549.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314663,0.0,0.6875,0.6875,1.0,11,11,0,744.9090909090909
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314663,0.0,0.625,0.625,1.0,10,10,0,860.2
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314664,0.0,0.5,0.5,1.0,8,8,0,866.625
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314664,0.0,0.3125,0.3125,1.0,5,5,0,849.2
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314665,0.0,0.75,0.75,1.0,12,12,0,648.6666666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314665,0.0,0.375,0.375,1.0,6,6,0,604.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314666,0.0,0.375,0.375,1.0,6,6,0,645.3333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314666,0.0,0.25,0.25,1.0,4,4,0,707.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314667,0.0,0.4375,0.4666666666666667,0.9375,7,7,0,433.2857142857143
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314667,0.0,0.25,0.26666666666666666,0.9375,4,4,0,414.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314668,0.0,0.6875,0.6875,1.0,11,11,0,704.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314668,0.0,0.4375,0.4375,1.0,7,7,0,679.8571428571429
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314669,0.0,0.5625,0.5625,1.0,9,9,0,588.5555555555555
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314669,0.0,0.5,0.5,1.0,8,8,0,740.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314670,0.0,0.5625,0.5625,1.0,9,9,0,720.5555555555555
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314670,0.0,0.3125,0.3125,1.0,5,5,0,685.4
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314671,0.0,0.5625,0.5625,1.0,9,9,0,728.8888888888889
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314671,0.0,0.25,0.25,1.0,4,4,0,587.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314672,0.0,0.3125,0.3125,1.0,5,5,0,864.4
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314672,0.0,0.1875,0.1875,1.0,3,3,0,847.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314673,0.0,0.5625,0.5625,1.0,9,9,0,639.2222222222222
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314673,0.0,0.375,0.375,1.0,6,6,0,601.8333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314674,0.0,0.5625,0.5625,1.0,9,9,0,639.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314674,0.0,0.3125,0.3125,1.0,5,5,0,616.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314675,0.0,0.5625,0.5625,1.0,9,9,0,812.3333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314675,0.0,0.25,0.25,1.0,4,4,0,714.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314676,0.0,0.5,0.5,1.0,8,8,0,689.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314676,0.0,0.25,0.25,1.0,4,4,0,687.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314677,0.0,0.5625,0.5625,1.0,9,9,0,733.7777777777778
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314677,0.0,0.3125,0.3125,1.0,5,5,0,726.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314678,0.0,0.625,0.625,1.0,10,10,0,649.5
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314678,0.0,0.3125,0.3125,1.0,5,5,0,569.2
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314679,0.0,0.8125,0.8125,1.0,13,13,0,736.0769230769231
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314679,0.0,0.1875,0.1875,1.0,3,3,0,517.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314680,0.0,0.5625,0.5625,1.0,9,9,0,672.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314680,0.0,0.3125,0.3125,1.0,5,5,0,703.6
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314681,0.0,0.6875,0.6875,1.0,11,11,0,604.9090909090909
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314681,0.0,0.5,0.5,1.0,8,8,0,719.375
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314682,0.0,0.3125,0.3125,1.0,5,5,0,605.4
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314682,0.0,0.3125,0.3125,1.0,5,5,0,664.4
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314683,0.0,0.625,0.625,1.0,10,10,0,689.3
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314683,0.0,0.4375,0.4375,1.0,7,7,0,894.5714285714286
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314684,0.0,0.375,0.375,1.0,6,6,0,674.6666666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314684,0.0,0.3125,0.3125,1.0,5,5,0,754.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314685,0.0,0.875,0.875,1.0,14,14,0,654.3571428571429
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314685,0.0,0.6875,0.6875,1.0,11,11,0,772.1818181818181
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314686,0.0,0.9375,0.9375,1.0,15,15,0,668.4
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314686,0.0,0.3125,0.3125,1.0,5,5,0,555.2
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314687,0.0,0.5,0.5333333333333333,0.9375,8,8,0,770.875
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314687,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,246.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314688,0.0,0.375,0.375,1.0,6,6,0,591.8333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314688,0.0,0.25,0.25,1.0,4,4,0,543.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314689,0.0,0.75,0.75,1.0,12,12,0,755.6666666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314689,0.0,0.375,0.375,1.0,6,6,0,882.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314690,0.0,0.5625,0.5625,1.0,9,9,0,761.6666666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314690,0.0,0.4375,0.4375,1.0,7,7,0,907.8571428571429
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314691,0.0,0.375,0.375,1.0,6,6,0,855.8333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314691,0.0,0.25,0.25,1.0,4,4,0,854.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314692,0.0,0.625,0.625,1.0,10,10,0,717.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314692,0.0,0.25,0.25,1.0,4,4,0,542.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314693,0.0,0.625,0.625,1.0,10,10,0,770.5
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314693,0.0,0.125,0.125,1.0,2,2,0,425.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314694,0.0,0.8125,0.8125,1.0,13,13,0,535.9230769230769
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314694,0.0,0.5,0.5,1.0,8,8,0,535.125
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314695,0.0,0.75,0.75,1.0,12,12,0,588.6666666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314695,0.0,0.5,0.5,1.0,8,8,0,634.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314696,0.1,0.5625,0.5625,1.0,10,9,1,643.2222222222222
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314696,0.0,0.375,0.375,1.0,6,6,0,648.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314697,0.0,0.3125,0.3125,1.0,5,5,0,877.6
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314697,0.0,0.1875,0.1875,1.0,3,3,0,768.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314698,0.0,0.8125,0.8125,1.0,13,13,0,761.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314698,0.0,0.5,0.5,1.0,8,8,0,893.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314699,0.0,0.5,0.5,1.0,8,8,0,736.875
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314699,0.0,0.3125,0.3125,1.0,5,5,0,760.4
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314700,0.0,0.6875,0.6875,1.0,11,11,0,760.9090909090909
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314700,0.0,0.5,0.5,1.0,8,8,0,863.125
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314701,0.0,0.5,0.5,1.0,8,8,0,642.125
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314701,0.0,0.25,0.25,1.0,4,4,0,480.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314702,0.0,0.5625,0.5625,1.0,9,9,0,756.5555555555555
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314702,0.0,0.3125,0.3125,1.0,5,5,0,769.8
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314703,0.0,0.375,0.375,1.0,6,6,0,802.8333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314703,0.0,0.25,0.25,1.0,4,4,0,756.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314704,0.0,0.75,0.75,1.0,12,12,0,764.4166666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314704,0.0,0.375,0.375,1.0,6,6,0,839.1666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314705,0.0,0.4375,0.4666666666666667,0.9375,7,7,0,582.7142857142857
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314705,0.0,0.3125,0.3333333333333333,0.9375,5,5,0,727.6
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314706,0.0,0.5,0.5,1.0,8,8,0,660.75
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314706,0.0,0.375,0.375,1.0,6,6,0,804.1666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314707,0.0,0.6875,0.6875,1.0,11,11,0,777.2727272727273
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314707,0.0,0.3125,0.3125,1.0,5,5,0,669.2
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314708,0.0,0.625,0.625,1.0,10,10,0,869.8
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314708,0.0,0.1875,0.1875,1.0,3,3,0,794.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314709,0.0,0.6875,0.6875,1.0,11,11,0,550.8181818181819
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314709,0.0,0.5625,0.5625,1.0,9,9,0,670.3333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314710,0.0,0.5,0.5,1.0,8,8,0,668.5
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314710,0.0,0.3125,0.3125,1.0,5,5,0,792.6
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314711,0.0,0.5625,0.5625,1.0,9,9,0,589.1111111111111
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314711,0.0,0.4375,0.4375,1.0,7,7,0,625.5714285714286
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314712,0.0,0.75,0.75,1.0,12,12,0,824.8333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314712,0.0,0.4375,0.4375,1.0,7,7,0,935.5714285714286
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314713,0.0,0.625,0.625,1.0,10,10,0,788.1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314713,0.0,0.375,0.375,1.0,6,6,0,770.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314714,0.0,0.625,0.625,1.0,10,10,0,762.2
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314714,0.0,0.5,0.5,1.0,8,8,0,930.125
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314715,0.0,0.8125,0.8125,1.0,13,13,0,870.7692307692307
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314715,0.0,0.4375,0.4375,1.0,7,7,0,918.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314716,0.0,0.5625,0.5625,1.0,9,9,0,526.7777777777778
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314716,0.0,0.4375,0.4375,1.0,7,7,0,664.7142857142857
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314717,0.0,0.5625,0.5625,1.0,9,9,0,769.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314717,0.0,0.375,0.375,1.0,6,6,0,777.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314718,0.0,0.6875,0.6875,1.0,11,11,0,595.2727272727273
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314718,0.0,0.5,0.5,1.0,8,8,0,602.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314719,0.0,0.625,0.625,1.0,10,10,0,636.2
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314719,0.0,0.5,0.5,1.0,8,8,0,794.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314720,0.0,0.625,0.625,1.0,10,10,0,592.9
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314720,0.0,0.5,0.5,1.0,8,8,0,647.625
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314721,0.0,0.5625,0.5625,1.0,9,9,0,754.8888888888889
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314721,0.0,0.375,0.375,1.0,6,6,0,674.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314722,0.0,0.6875,0.6875,1.0,11,11,0,655.1818181818181
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314722,0.0,0.5,0.5,1.0,8,8,0,751.125
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314723,0.0,0.5625,0.5625,1.0,9,9,0,901.2222222222222
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314723,0.0,0.25,0.25,1.0,4,4,0,926.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314724,0.0,0.625,0.625,1.0,10,10,0,680.7
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314724,0.0,0.375,0.375,1.0,6,6,0,591.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314725,0.0,0.5625,0.5625,1.0,9,9,0,705.2222222222222
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314725,0.0,0.4375,0.4375,1.0,7,7,0,830.5714285714286
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314726,0.0,0.5625,0.5625,1.0,9,9,0,666.3333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314726,0.0,0.25,0.25,1.0,4,4,0,825.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314727,0.0,0.625,0.625,1.0,10,10,0,680.2
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314727,0.0,0.4375,0.4375,1.0,7,7,0,838.1428571428571
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314728,0.0,0.625,0.625,1.0,10,10,0,620.8
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314728,0.0,0.5,0.5,1.0,8,8,0,695.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314729,0.0,0.75,0.8,0.9375,12,12,0,707.25
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314729,0.0,0.625,0.6666666666666666,0.9375,10,10,0,887.7
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314730,0.0,0.4375,0.4375,1.0,7,7,0,971.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314730,0.0,0.25,0.25,1.0,4,4,0,979.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314731,0.0,0.625,0.625,1.0,10,10,0,709.4
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314731,0.0,0.375,0.375,1.0,6,6,0,762.8333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314732,0.0,0.5,0.5,1.0,8,8,0,696.5
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314732,0.0,0.25,0.25,1.0,4,4,0,668.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314733,0.0,0.5625,0.5625,1.0,9,9,0,536.4444444444445
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314733,0.0,0.4375,0.4375,1.0,7,7,0,719.2857142857143
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314734,0.0,0.5625,0.5625,1.0,9,9,0,905.8888888888889
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314734,0.0,0.1875,0.1875,1.0,3,3,0,893.3333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314735,0.0,0.625,0.625,1.0,10,10,0,596.1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314735,0.0,0.375,0.375,1.0,6,6,0,598.8333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314736,0.0,0.375,0.375,1.0,6,6,0,846.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314736,0.0,0.25,0.25,1.0,4,4,0,930.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314737,0.0,0.6875,0.6875,1.0,11,11,0,512.2727272727273
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314737,0.0,0.5625,0.5625,1.0,9,9,0,615.2222222222222
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314738,0.0,0.375,0.375,1.0,6,6,0,793.8333333333334
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314738,0.0,0.375,0.375,1.0,6,6,0,887.3333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314739,0.0,0.75,0.75,1.0,12,12,0,788.75
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314739,0.0,0.5,0.5,1.0,8,8,0,872.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314740,0.0,0.625,0.625,1.0,10,10,0,769.3
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314740,0.0,0.3125,0.3125,1.0,5,5,0,698.8
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314741,0.0,0.6875,0.6875,1.0,11,11,0,611.4545454545455
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314741,0.0,0.5,0.5,1.0,8,8,0,715.25
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314742,0.0,0.3125,0.3125,1.0,5,5,0,635.8
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314742,0.0,0.125,0.125,1.0,2,2,0,632.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314743,0.0,0.75,0.75,1.0,12,12,0,696.4166666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314743,0.0,0.5,0.5,1.0,8,8,0,723.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314744,0.0,0.5,0.5,1.0,8,8,0,793.125
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314744,0.0,0.375,0.375,1.0,6,6,0,856.8333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314745,0.0,0.6875,0.6875,1.0,11,11,0,638.4545454545455
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314745,0.0,0.5625,0.5625,1.0,9,9,0,786.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314746,0.0,0.6875,0.6875,1.0,11,11,0,660.6363636363636
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314746,0.0,0.5,0.5,1.0,8,8,0,835.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314747,0.0,0.75,0.75,1.0,12,12,0,798.75
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314747,0.0,0.25,0.25,1.0,4,4,0,768.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314748,0.0,0.5625,0.5625,1.0,9,9,0,797.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314748,0.0,0.375,0.375,1.0,6,6,0,841.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314749,0.0,0.4375,0.4375,1.0,7,7,0,753.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314749,0.0,0.25,0.25,1.0,4,4,0,690.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314750,0.0,0.4375,0.4375,1.0,7,7,0,737.7142857142857
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314750,0.0,0.375,0.375,1.0,6,6,0,830.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314751,0.0,0.5,0.5,1.0,8,8,0,709.75
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314751,0.0,0.3125,0.3125,1.0,5,5,0,845.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314752,0.0,0.4375,0.4375,1.0,7,7,0,679.1428571428571
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314752,0.0,0.25,0.25,1.0,4,4,0,537.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314753,0.0,0.4375,0.4375,1.0,7,7,0,715.5714285714286
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314753,0.0,0.1875,0.1875,1.0,3,3,0,536.3333333333334
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314754,0.0,0.6875,0.6875,1.0,11,11,0,750.2727272727273
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314754,0.0,0.5,0.5,1.0,8,8,0,901.5
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314755,0.0,0.5625,0.5625,1.0,9,9,0,715.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314755,0.0,0.5,0.5,1.0,8,8,0,841.125
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314756,0.0,0.625,0.625,1.0,10,10,0,733.1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314756,0.0,0.375,0.375,1.0,6,6,0,779.6666666666666
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314757,0.0,0.375,0.375,1.0,6,6,0,640.5
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314757,0.0,0.1875,0.1875,1.0,3,3,0,769.0
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314758,0.0,0.5625,0.5625,1.0,9,9,0,823.6666666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314758,0.0,0.25,0.25,1.0,4,4,0,804.75
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314759,0.0,0.75,0.75,1.0,12,12,0,769.9166666666666
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314759,0.0,0.5,0.5,1.0,8,8,0,768.125
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314760,0.0,0.3125,0.3125,1.0,5,5,0,654.2
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314760,0.0,0.1875,0.1875,1.0,3,3,0,439.6666666666667
anchored75-fixed-daily,Persistent weighted e-BH,1.5,0.0,314761,0.0,0.5625,0.5625,1.0,9,9,0,669.8888888888889
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314761,0.0,0.375,0.375,1.0,6,6,0,622.8333333333334
